customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag,charge_decile,tenure_bucket
5419-JPRRN,Male,f,f,f,1,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,101.45,101.45,t,9,01-06
8118-TJAFG,Male,f,t,t,9,t,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Electronic check,101.50,906.85,f,9,07-12
1028-FFNJK,Male,t,t,f,30,t,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,t,Electronic check,101.50,2917.65,f,9,25-48
0406-BPDVR,Female,t,t,f,54,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,t,Credit card (automatic),101.50,5373.10,t,9,49+
5628-RKIFK,Female,t,f,f,49,t,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,f,Credit card (automatic),101.55,5070.40,f,9,49+
5299-SJCZT,Male,f,f,f,3,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),101.55,298.35,t,9,01-06
0580-PIQHM,Female,f,t,t,41,t,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,t,Bank transfer (automatic),101.60,3930.55,f,9,25-48
0702-PGIBZ,Male,f,f,t,4,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,101.70,364.55,t,9,01-06
8903-WMRNW,Female,f,t,f,15,t,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,101.75,1669.40,f,9,13-24
1723-HKXJQ,Male,f,f,f,42,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,101.75,4273.45,t,9,25-48
2623-DRYAM,Female,f,t,f,70,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,t,Electronic check,101.75,7069.30,f,9,49+
3629-ZNKXA,Male,t,f,f,17,t,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,101.80,1752.45,f,9,13-24
2474-BRUCM,Male,t,t,f,40,t,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,f,Electronic check,101.85,4086.30,t,9,25-48
6967-QIQRV,Male,f,t,t,15,t,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,f,Electronic check,101.90,1667.25,f,9,13-24
9323-HGFWY,Female,f,t,f,27,t,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,t,Credit card (automatic),101.90,2681.15,f,9,25-48
7056-IMHCC,Male,t,t,f,53,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,101.90,5549.40,t,9,49+
0402-CQAJN,Female,f,f,f,37,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),101.90,3545.35,t,9,25-48
4676-MQUEA,Male,t,t,f,50,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,t,Bank transfer (automatic),101.90,5265.50,f,9,49+
8884-ADFVN,Male,t,t,f,7,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,101.95,700.85,t,9,07-12
6688-UZPWD,Female,f,t,f,11,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,t,Electronic check,102.00,1145.35,t,9,07-12
5445-PZWGX,Male,f,f,f,62,t,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,f,Electronic check,102.00,6529.25,t,9,49+
4238-JSSWH,Female,t,t,f,35,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,f,Bank transfer (automatic),102.05,3452.55,f,9,25-48
9076-AXYIK,Male,t,t,f,64,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,f,Electronic check,102.10,6538.45,f,9,49+
0348-SDKOL,Female,f,t,f,58,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Credit card (automatic),102.10,5885.40,t,9,49+
8979-CAMGB,Male,t,f,f,64,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,f,Electronic check,102.10,6688.10,f,9,49+
6999-CHVCF,Male,f,f,f,68,t,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,t,Bank transfer (automatic),102.10,7149.35,f,9,49+
1465-VINDH,Female,f,t,t,10,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),102.10,1068.85,t,9,07-12
0481-SUMCB,Female,t,f,f,45,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),102.15,4735.35,f,9,25-48
0871-URUWO,Male,f,t,f,13,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),102.25,1359.00,t,9,13-24
0520-FDVVT,Male,f,f,f,35,t,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),102.35,3626.10,t,9,25-48
0201-MIBOL,Female,t,f,f,66,t,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,t,Bank transfer (automatic),102.40,6471.85,f,9,49+
7233-DRTRF,Male,f,t,f,63,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,102.40,6444.05,f,9,49+
7181-BQYBV,Female,f,t,t,1,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,102.45,102.45,t,9,01-06
6097-EQISJ,Female,f,t,t,66,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),102.45,6615.15,t,9,49+
1347-KTTTA,Male,f,t,f,64,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),102.45,6654.10,f,9,49+
0330-BGYZE,Male,f,t,f,60,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,f,Bank transfer (automatic),102.50,6157.60,f,9,49+
9432-RUVSL,Female,f,f,f,48,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),102.50,4904.25,f,9,25-48
0365-BZUWY,Male,f,t,f,17,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,102.55,1742.50,f,9,13-24
2439-LYPMQ,Male,t,t,f,38,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,102.60,4009.20,f,9,25-48
3058-HJCUY,Male,f,t,t,41,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,102.60,4213.35,t,9,25-48
9547-ITEFG,Male,f,t,t,9,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),102.60,897.75,f,9,07-12
2019-HDCZY,Male,f,t,f,63,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,f,Electronic check,102.60,6296.75,f,9,49+
2878-RMWXY,Male,t,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,t,Credit card (automatic),102.65,7550.30,f,10,49+
3352-ALMCK,Male,f,f,f,40,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Mailed check,102.65,4108.15,f,10,25-48
4983-CLMLV,Female,f,t,f,52,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Credit card (automatic),102.70,5138.10,f,10,49+
4658-HCOHW,Female,f,t,t,21,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,102.80,2110.15,t,10,13-24
6402-ZFPPI,Female,t,f,f,25,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Mailed check,102.80,2660.20,t,10,25-48
7134-MJPDY,Female,t,f,f,66,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),102.85,6976.75,f,10,49+
4199-QHJNM,Male,t,t,f,67,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),102.90,6989.70,f,10,49+
2034-CGRHZ,Male,t,f,f,24,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),102.95,2496.70,t,10,13-24
4550-VBOFE,Male,t,t,f,70,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,102.95,7101.50,t,10,49+
0639-TSIQW,Female,f,f,f,67,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,t,Credit card (automatic),102.95,6886.25,t,10,49+
7142-HVGBG,Male,t,t,f,43,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.00,4414.30,t,10,25-48
8133-ANHHJ,Female,t,f,f,49,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,f,Bank transfer (automatic),103.00,5166.20,f,10,49+
2931-XIQBR,Female,f,t,t,50,t,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,f,Mailed check,103.05,5153.50,f,10,49+
4062-HBMOS,Male,f,f,f,52,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.05,5364.80,f,10,49+
4188-FRABG,Male,f,t,f,57,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,t,Electronic check,103.05,5925.75,f,10,49+
2018-PZKMU,Male,f,t,t,9,t,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,f,Electronic check,103.10,970.45,f,10,07-12
3086-RUCRN,Female,f,f,f,66,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,t,Bank transfer (automatic),103.10,6595.00,f,10,49+
7975-TZMLR,Male,f,f,f,47,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,103.10,4889.30,f,10,25-48
1442-OKRJE,Male,f,t,t,66,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),103.15,7031.30,f,10,49+
4832-VRBMR,Male,t,t,f,65,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),103.15,6792.45,f,10,49+
5696-CEIQJ,Male,f,t,t,67,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),103.15,6895.50,f,10,49+
7047-FWEYA,Female,f,t,f,46,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Electronic check,103.15,4594.65,f,10,25-48
2234-XADUH,Female,f,t,t,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),103.20,7362.90,f,10,49+
6766-HFKLA,Female,f,t,f,56,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),103.20,5744.35,f,10,49+
2530-FMFXO,Male,f,t,t,56,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,t,Electronic check,103.20,5873.75,f,10,49+
2239-JALAW,Male,f,f,f,58,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),103.25,6017.65,t,10,49+
9625-QNLUX,Male,f,t,t,68,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),103.25,7074.40,f,10,49+
4800-CZMPC,Female,f,t,t,48,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,t,Credit card (automatic),103.25,5037.55,t,10,25-48
5449-FIBXJ,Male,f,t,t,19,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,f,Electronic check,103.30,2012.70,t,10,13-24
2357-COQEK,Female,t,f,f,28,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,103.30,2890.65,t,10,25-48
8715-KKTFG,Female,f,t,f,61,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),103.30,6518.35,f,10,49+
7089-IVVAZ,Female,f,f,f,8,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.35,847.30,t,10,07-12
1343-EHPYB,Male,f,t,f,63,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.40,6603.00,t,10,49+
4816-OKWNX,Male,f,t,t,50,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),103.40,5236.40,f,10,49+
8809-RIHDD,Male,f,t,t,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Electronic check,103.40,7372.65,t,10,49+
7774-OJSXI,Male,f,f,f,31,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,103.45,3066.45,t,10,25-48
9801-GDWGV,Female,f,f,f,39,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.45,3994.45,t,10,25-48
4298-OYIFC,Male,f,t,f,15,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,103.45,1539.80,f,10,13-24
7426-GSWPO,Male,t,f,f,64,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.50,6548.65,f,10,49+
1035-IPQPU,Female,t,t,f,63,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.50,6479.40,f,10,49+
9129-UXERG,Female,t,f,f,18,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Credit card (automatic),103.60,1806.35,f,10,13-24
6749-UTDVX,Male,f,f,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Electronic check,103.65,7634.80,f,10,49+
3932-IJWDZ,Male,f,f,f,45,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.65,4747.85,f,10,25-48
3005-TYFRD,Female,f,t,f,55,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),103.65,5676.65,f,10,49+
2832-KJCRD,Female,f,f,f,38,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,103.65,3988.50,f,10,25-48
2750-BJLSB,Female,f,f,f,47,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,103.70,4730.60,f,10,25-48
0280-XJGEX,Male,f,f,f,49,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.70,5036.30,t,10,49+
1842-EZJMK,Male,f,t,t,50,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,f,Electronic check,103.70,5071.05,t,10,49+
0036-IHMOT,Female,f,t,t,55,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),103.70,5656.75,f,10,49+
5136-KCKGI,Female,f,t,t,33,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Mailed check,103.70,3467.00,t,10,25-48
7251-LJBQN,Female,t,f,f,40,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),103.75,4188.40,f,10,25-48
8267-ZNYVZ,Female,f,t,f,33,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,103.75,3361.05,t,10,25-48
6646-QVXLR,Male,t,t,f,62,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,103.75,6383.35,t,10,49+
0862-PRCBS,Female,f,t,t,68,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,t,Credit card (automatic),103.75,7039.45,f,10,49+
3413-DHLPB,Male,f,t,t,60,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.75,5969.95,f,10,49+
4822-LPTYJ,Male,f,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),103.75,7346.20,f,10,49+
9919-YLNNG,Female,f,f,f,42,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.80,4327.50,f,10,25-48
4097-YODCF,Male,f,f,t,34,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,t,Electronic check,103.80,3470.80,f,10,25-48
2038-LLMLM,Female,f,f,f,48,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,103.85,4946.05,f,10,25-48
3804-RVTGV,Male,f,t,t,50,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),103.85,5017.90,t,10,49+
6646-VRFOL,Male,t,t,f,53,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.85,5485.50,t,10,49+
7181-OQCUT,Male,f,f,f,21,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,f,Mailed check,103.85,2215.00,f,10,13-24
5519-YLDGW,Female,f,t,f,21,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.90,2254.20,t,10,13-24
2830-LEWOA,Male,f,t,t,61,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,f,Credit card (automatic),103.90,6449.15,f,10,49+
8433-WPJTV,Female,t,t,t,65,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),103.90,6767.10,f,10,49+
4488-KQFDT,Female,f,f,f,61,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,103.95,6423.00,f,10,49+
9958-MEKUC,Male,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,f,Credit card (automatic),103.95,7517.70,f,10,49+
7663-YJHSN,Female,f,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,t,Bank transfer (automatic),103.95,7556.90,f,10,49+
3001-UNBTL,Male,t,t,t,29,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.95,2964.80,f,10,25-48
5502-RLUYV,Female,f,t,t,69,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,103.95,7446.90,t,10,49+
0877-SDMBN,Female,f,f,f,54,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Bank transfer (automatic),103.95,5639.05,t,10,49+
8033-VCZGH,Male,f,t,f,50,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Electronic check,103.95,5231.30,f,10,49+
7036-TYDEC,Female,f,f,f,69,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,f,Electronic check,104.00,7028.50,f,10,49+
4853-RULSV,Male,f,f,f,70,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,t,Credit card (automatic),104.00,7250.15,t,10,49+
4129-LYCOI,Female,f,f,t,67,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,t,Electronic check,104.00,7039.05,f,10,49+
2252-JHJGE,Male,f,f,f,61,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,f,Electronic check,104.00,6363.45,f,10,49+
5293-WXJAK,Female,t,t,f,11,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.05,1133.65,t,10,07-12
4391-RESHN,Male,f,f,f,23,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Mailed check,104.05,2470.10,t,10,13-24
0868-VJRDR,Male,f,t,f,64,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,t,Credit card (automatic),104.05,6605.55,f,10,49+
7572-KPVKK,Male,f,f,t,62,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,t,Electronic check,104.05,6590.50,f,10,49+
8089-UZWLX,Female,t,f,f,71,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,f,Bank transfer (automatic),104.05,7413.55,f,10,49+
2927-CVULT,Female,f,t,t,53,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Bank transfer (automatic),104.05,5566.40,f,10,49+
6305-YLBMM,Male,f,f,f,69,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),104.05,7262.00,t,10,49+
2325-WINES,Female,f,f,f,32,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),104.05,3416.85,f,10,25-48
3763-GCZHZ,Male,f,t,f,66,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Electronic check,104.05,6890.00,t,10,49+
5678-VFNEQ,Female,f,t,f,71,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Credit card (automatic),104.10,7412.25,f,10,49+
6353-BRMMA,Female,f,t,t,54,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.10,5645.80,f,10,49+
0960-HUWBM,Male,f,t,t,65,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),104.10,6700.05,f,10,49+
3384-CTMSF,Male,f,t,f,47,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.10,5135.15,f,10,25-48
6374-NTQLP,Male,t,t,t,72,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),104.10,7447.70,f,10,49+
2369-UAPKZ,Male,f,f,f,5,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Mailed check,104.10,541.90,t,10,01-06
2107-FBPTK,Female,t,f,f,30,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.10,3121.10,f,10,25-48
7694-VLBWQ,Male,f,t,f,67,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,f,Electronic check,104.10,7040.85,t,10,49+
0917-EZOLA,Male,t,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),104.15,7689.95,t,10,49+
9168-INPSZ,Female,t,t,f,44,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,f,Electronic check,104.15,4495.65,f,10,25-48
6728-DKUCO,Female,f,t,t,72,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,t,Electronic check,104.15,7303.05,f,10,49+
6257-DTAYD,Male,f,t,f,71,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,t,Credit card (automatic),104.15,7365.30,f,10,49+
5716-LIBJC,Female,f,f,t,13,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),104.15,1299.10,f,10,13-24
8313-NDOIA,Female,f,f,f,24,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.15,2494.65,f,10,13-24
4088-YLDSU,Male,f,t,f,55,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,104.15,5743.05,t,10,49+
5385-SUIRI,Male,t,t,f,52,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.20,5568.35,t,10,49+
9874-QLCLH,Female,f,t,t,17,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.20,1743.50,t,10,13-24
4077-CROMM,Female,f,t,t,31,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.20,3243.45,t,10,25-48
9821-BESNZ,Male,f,f,f,66,t,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,t,Electronic check,104.25,6860.60,f,10,49+
2360-RDGRO,Male,f,t,f,65,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.25,6812.95,f,10,49+
6892-XPFPU,Male,t,t,f,24,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.25,2433.90,t,10,13-24
7208-PSIHR,Female,f,t,f,70,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),104.30,7188.50,f,10,49+
6341-AEVKX,Female,f,t,f,62,t,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,104.30,6613.65,f,10,49+
6616-AALSR,Female,f,t,t,65,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),104.30,6725.30,f,10,49+
3096-JRDSO,Female,t,t,f,27,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,t,Bank transfer (automatic),104.30,2867.75,t,10,25-48
9154-QDGTH,Male,f,t,t,43,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),104.30,4451.85,f,10,25-48
0895-DQHEW,Male,f,t,f,54,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.30,5278.15,t,10,49+
2519-LBNQL,Male,t,t,f,60,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,t,Electronic check,104.35,6339.45,f,10,49+
5956-YHHRX,Male,t,f,f,21,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.35,2271.85,f,10,13-24
2378-VTKDH,Male,t,t,f,65,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.35,6578.55,f,10,49+
1550-EENBN,Female,f,f,f,31,t,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,f,Electronic check,104.35,3205.60,f,10,25-48
1875-QIVME,Female,f,t,f,2,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,104.40,242.80,t,10,01-06
2080-CAZNM,Female,t,f,f,41,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.40,4133.95,f,10,25-48
5802-ADBRC,Female,f,t,f,50,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,t,Mailed check,104.40,5232.90,f,10,49+
6603-QWSPR,Female,f,f,f,46,t,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),104.40,4904.20,f,10,25-48
5219-YIPTK,Female,f,t,f,33,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.40,3409.60,t,10,25-48
5923-GXUOC,Male,f,f,f,10,t,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.40,1081.45,t,10,07-12
